Date,Daily Change,Sentiment
04/12/2019,-3.170013,0
05/12/2019,-2.660004,0
06/12/2019,5.52002,0
07/12/2019,1.819992,0.248717949
08/12/2019,0.909996,0.016666667
09/12/2019,0.909996,0.5
10/12/2019,9.309997,0.051666667
11/12/2019,3.860016,0
12/12/2019,6.979981,0.041535088
13/12/2019,-1.289978,0.333333333
14/12/2019,11.5549925,0.191666667
15/12/2019,5.77749625,0
16/12/2019,5.77749625,0
17/12/2019,-2.51001,0.266666667
18/12/2019,14.160004,0.013214286
19/12/2019,10.890015,0.0390625
20/12/2019,1.549987,0.170833333
21/12/2019,6.8150025,0.201234568
22/12/2019,3.40750125,-0.022292769
23/12/2019,3.40750125,0.16
24/12/2019,6.029999,0.089732143
25/12/2019,2.845001,0
26/12/2019,2.845001,0.191583694
27/12/2019,-0.559997,-0.433333333
28/12/2019,-7.8399965,0.015701754
29/12/2019,-3.91999825,0.100936824
30/12/2019,-3.91999825,0.141704583
31/12/2019,3.629975,0.025
01/01/2020,5.9650115,0.15
02/01/2020,5.9650115,0
03/01/2020,12.75,0
04/01/2020,4.2649995,0.25
05/01/2020,2.13249975,0.4
06/01/2020,2.13249975,0
07/01/2020,17.519989,0.100744048
08/01/2020,23.080017,0.15
09/01/2020,-10.800019,0.1
10/01/2020,-3.190002,0.130972222
11/01/2020,23.3549955,-0.065277778
12/01/2020,11.67749775,0.1775
13/01/2020,11.67749775,0.172
14/01/2020,13.059998,0.176230674
15/01/2020,-19.419983,0.232539683
16/01/2020,-5.01001,-0.038095238
17/01/2020,-2.98999,0.115037594
18/01/2020,18.350006,0
19/01/2020,9.175003,0.12
20/01/2020,4.5875015,0.2875
21/01/2020,4.5875015,0.107738095
22/01/2020,22.359986,0.038636364
23/01/2020,2.640014,0.085714286
24/01/2020,-7.380005,0.05
25/01/2020,-3.3999935,0.147835498
26/01/2020,-1.69999675,0.2
27/01/2020,-1.69999675,-0.025
28/01/2020,8.880004,0.01
29/01/2020,14.089966,0.02
30/01/2020,59.820008,0.004
31/01/2020,9.760009,0.059313726
01/02/2020,64.7149965,0.19974026
02/02/2020,32.35749825,0.105396825
03/02/2020,32.35749825,0.086091235
04/02/2020,107.059998,0.275892857
05/02/2020,-152.359986,0.059722222
06/02/2020,14.26001,0.109606061
07/02/2020,-0.890015,0.226388889
08/02/2020,11.605011,0.110606061
09/02/2020,5.8025055,0.295611111
10/02/2020,5.8025055,0.161987219
11/02/2020,3.099976,0
12/02/2020,-7.090027,0.086041667
13/02/2020,36.710022,-0.1
14/02/2020,-3.969971,0.045208333
15/02/2020,29.1849975,0.023148148
16/02/2020,14.59249875,0.03125
17/02/2020,7.296249375,0.111071429
18/02/2020,7.296249375,0.076666667
19/02/2020,59.019959,0.120833333
20/02/2020,-18.01001,0.058676215
21/02/2020,1.590027,-0.024166667
22/02/2020,-33.605011,0.239444444
23/02/2020,-16.8025055,0
24/02/2020,-16.8025055,0
25/02/2020,-33.880005,0.15
26/02/2020,-21.109985,0.174244142
27/02/2020,-99.799988,0
28/02/2020,-11.01001,0.029166667
29/02/2020,37.8150025,0
01/03/2020,18.90750125,0
02/03/2020,18.90750125,-0.023333333
03/03/2020,1.890015,0.147833333
04/03/2020,3.98999,0.188863636
05/03/2020,-24.960022,0.068181818
06/03/2020,-21.059998,-0.375
07/03/2020,-47.73999,0.045833333
08/03/2020,-23.869995,0.185160714
09/03/2020,-23.869995,0.036666667
10/03/2020,37.330017,0.147149123
11/03/2020,-11.100037,0.096875
12/03/2020,-73.679992,-0.183333333
13/03/2020,-13.929993,0
14/03/2020,-50.774994,0.1275
15/03/2020,-25.387497,0.045454546
16/03/2020,-25.387497,-0.005916667
17/03/2020,-14.869995,0.124920635
18/03/2020,-68.980011,0.098615385
19/03/2020,66.420014,0.080782313
20/03/2020,-0.110016,0.097718254
21/03/2020,3.380005,0.157470287
22/03/2020,1.6900025,0.184455782
23/03/2020,1.6900025,0.175824653
24/03/2020,70.709991,0.137999244
25/03/2020,34.25,0.127575758
26/03/2020,-11.090027,0.0625
27/03/2020,-13.799988,0.279545455
28/03/2020,-6.11499,0.333333333
29/03/2020,-3.057495,0
30/03/2020,-3.057495,0
31/03/2020,21.869995,0.138375
01/04/2020,-42.440002,0.131125
02/04/2020,-27.089997,0.0925
03/04/2020,25.540009,0.142875744
04/04/2020,18.11499,0.069444444
05/04/2020,9.057495,0.092425645
06/04/2020,9.057495,0.2421875
07/04/2020,29.210022,0.178271605
08/04/2020,3.390015,0.192099567
09/04/2020,24.159973,0.105952381
10/04/2020,38.975006,0.05625
11/04/2020,19.487503,0.164333333
12/04/2020,9.7437515,0.132993197
13/04/2020,9.7437515,0.057142857
14/04/2020,58.940003,0
15/04/2020,19.940002,0.179722222
16/04/2020,15.380005,0.118974231
17/04/2020,8.679993,0.086574074
18/04/2020,-3.765015,0.123924851
19/04/2020,-1.8825075,0.248639456
20/04/2020,-1.8825075,0.14
21/04/2020,-59.640014,-0.05
22/04/2020,45.390014,0.196606885
23/04/2020,-26.47998,0.127098765
24/04/2020,19.520019,0.192142857
25/04/2020,36.799988,0.116889784
26/04/2020,18.399994,0.141493056
27/04/2020,18.399994,0.171439394
28/04/2020,-29.630005,0.108333333
29/04/2020,31.390015,0.1625
30/04/2020,0,0
01/05/2020,80.56,0.068015873
04/05/2020,59.869995,0.10765873
05/05/2020,7.02002,0.095353535
06/05/2020,14.369995,0.116603535
07/05/2020,-2.540039,0.110641534
08/05/2020,39.380005,0.218104575
11/05/2020,-8.130005,0.157910628
12/05/2020,-1.880005,0.060553075
13/05/2020,-18.449951,0.16875
14/05/2020,12.369995,0.192857143
15/05/2020,-4.160034,0.150267123
18/05/2020,14.460022,0
19/05/2020,-5.619995,0.113712121
20/05/2020,7.549988,0.35
21/05/2020,12.039978,0.283333333
22/05/2020,-10.719971,0.175
26/05/2020,1.98999,0.282142857
27/05/2020,1.359985,0.05
28/05/2020,-14.419982,0.8
29/05/2020,29.190002,0.266666667
01/06/2020,63.099976,0.036309524
02/06/2020,-16.539978,0
03/06/2020,1.400024,0
04/06/2020,-18.580017,-0.0125
05/06/2020,21.279968,0.074285714
08/06/2020,64.26001,0.090109504
09/06/2020,-9.25,-0.05
10/06/2020,84.380066,0.138787393
11/06/2020,-52.210022,0.091130952
12/06/2020,-37.559998,0
15/06/2020,55.619995,0.142462302
16/06/2020,-8.770019,0.072106481
17/06/2020,9.659973,0
18/06/2020,12.170044,0.066666667
19/06/2020,-3.059998,0.105555556
22/06/2020,-6.580017,0.058333333
23/06/2020,7.460022,0.030208333
24/06/2020,-40.930053,0.141369048
25/06/2020,25.130004,-0.017202381
26/06/2020,-26.23999,0.202631579
29/06/2020,49.609986,0.097582973
