Date,Adj Close
2020-02-18,858.400024
2020-02-19,917.419983
2020-02-20,899.409973
2020-02-21,901.000000
2020-02-24,833.789978
2020-02-25,799.909973
2020-02-26,778.799988
2020-02-27,679.000000
2020-02-28,667.989990
2020-03-02,743.619995
2020-03-03,745.510010
2020-03-04,749.500000
2020-03-05,724.539978
2020-03-06,703.479980
2020-03-09,608.000000
2020-03-10,645.330017
2020-03-11,634.229980
2020-03-12,560.549988
2020-03-13,546.619995
2020-03-16,445.070007
2020-03-17,430.200012
2020-03-18,361.220001
2020-03-19,427.640015
2020-03-20,427.529999
2020-03-23,434.290009
2020-03-24,505.000000
2020-03-25,539.250000
2020-03-26,528.159973
2020-03-27,514.359985
2020-03-30,502.130005
2020-03-31,524.000000
2020-04-01,481.559998
2020-04-02,454.470001
2020-04-03,480.010010
2020-04-06,516.239990
2020-04-07,545.450012
2020-04-08,548.840027
2020-04-09,573.000000
2020-04-13,650.950012
2020-04-14,709.890015
2020-04-15,729.830017
2020-04-16,745.210022
2020-04-17,753.890015
2020-04-20,746.359985
2020-04-21,686.719971
2020-04-22,732.109985
2020-04-23,705.630005
2020-04-24,725.150024
2020-04-27,798.750000
2020-04-28,769.119995
2020-04-29,800.510010
2020-04-30,781.880005
2020-05-01,701.320007
2020-05-04,761.190002
2020-05-05,768.210022
2020-05-06,782.580017
2020-05-07,780.039978
2020-05-08,819.419983
2020-05-11,811.289978
2020-05-12,809.409973
2020-05-13,790.960022
2020-05-14,803.330017
2020-05-15,799.169983
2020-05-18,813.630005
2020-05-19,808.010010
2020-05-20,815.559998
2020-05-21,827.599976
2020-05-22,816.880005
2020-05-26,818.869995
2020-05-27,820.229980
2020-05-28,805.809998
2020-05-29,835.000000
2020-06-01,898.099976
2020-06-02,881.559998
2020-06-03,882.960022
2020-06-04,864.380005
2020-06-05,885.659973
2020-06-08,949.919983
2020-06-09,940.669983
2020-06-10,1025.050049
2020-06-11,972.840027
2020-06-12,935.280029
2020-06-15,990.900024
2020-06-16,982.130005
2020-06-17,991.789978
2020-06-18,1003.960022
2020-06-19,1000.900024
2020-06-22,994.320007
2020-06-23,1001.780029
2020-06-24,960.849976
2020-06-25,985.979980
2020-06-26,959.739990
2020-06-29,1009.349976
